OBJECTID,GlobalID,Zoning,Conditional,Reference,Overlays,Supplemental,last_edited_date,SHAPESTArea,SHAPESTLength
975,34A7061E-5189-4DE4-ADDE-39968401ADC8,R10,,,,,2024-04-15 18:59:18+00:00,9030.89051192,420.441448030115
976,331C6D85-0AB4-481A-BD26-9098E56E860E,O2,,,,,2024-04-15 18:59:18+00:00,138623.337578525,1469.39815394463
977,08DC21B7-90E8-44B4-9ECD-B5B5CD71056F,R20,,,,,2024-04-15 18:59:18+00:00,21890.250320245,795.781460905993
978,C3346EC8-95EF-41E3-B2DC-EF6F65069A41,P1,,,,,2024-04-15 18:59:18+00:00,79025.23128833,1398.04570315603
979,720D10D4-BDE7-4F3E-8356-D8C02D6C170E,R20,,,,,2024-04-15 18:59:18+00:00,223065.481252285,3711.76117077396
980,75F4BDB6-D504-400D-BAAC-2DF0039639FE,R30,,,,,2024-04-15 18:59:18+00:00,34782.01242283,1112.08361101412
981,2CA303D6-325C-4354-9588-9551FC5A9EDD,R40,,,,,2024-04-15 18:59:18+00:00,81413.839914,1267.1199201126
982,BCE804EA-9F1D-4EEA-9744-BDBD44C8CB23,R10,,,,,2024-04-15 18:59:18+00:00,23950.284907745,705.932128137907
983,09FB4A75-03E0-4C15-A4BC-4866AC80B301,R7.5,,,,,2024-04-15 18:59:18+00:00,75831.32602487,1801.14293178438
984,FC4D0EE3-A0ED-4E06-8C9F-6F9CF15454C2,R7.5,,,,,2024-04-15 18:59:18+00:00,113338.4373072,3017.2548698907
985,6E692814-4FC7-432C-994C-6DD77EC8B0A5,R7.5,,,,,2024-04-15 18:59:18+00:00,24663.447304465,933.645186520833
986,4D34631B-FCB1-4D32-BC0A-EFCA45618051,R15,,,,,2024-04-15 18:59:18+00:00,12792.03328162,468.318459880396
987,2876E0B4-1027-47FD-9DE8-42F48B507605,R20,,,,,2024-04-15 18:59:18+00:00,170510.22290356,3358.23891267063
988,95DD8277-B66B-4127-8F49-E45D7651E4FB,O2,,,,,2024-04-15 18:59:18+00:00,14254.420506405,455.141058082933
989,FD29934D-462A-42C6-9092-3F630ECFBA52,B3,,,,,2024-04-15 18:59:18+00:00,49298.666612075,1071.99200278249
990,76161F72-7551-4F14-B1D9-BD18FDAE0A26,O2,,,,,2024-04-15 18:59:18+00:00,62397.79002162,1383.75879354166
991,4956D0F0-FB2E-439A-8C2D-37AB3E9B831A,R20,,,,,2024-04-15 18:59:18+00:00,815460.860104235,10935.8813059419
992,3E9217C5-A1FE-4CBF-9566-9E4EC664EC88,R7.5,,,,,2024-04-15 18:59:18+00:00,386803.76584676,5197.1075461807
993,11082462-D8EC-4AD1-A646-8389AC8906DE,A12,,,,,2024-04-15 18:59:18+00:00,10310.368186735,662.821009307752
994,68520F45-A273-4B83-B906-EA33EE07BD9C,B1,,,,,2024-04-15 18:59:18+00:00,1713.743817535,169.348769254542
995,5293F62D-19EF-43CC-90E8-98F4166C734C,A18,,,,,2024-04-15 18:59:18+00:00,119660.24086528,1537.73655824752
996,85293E64-687E-4304-9E92-D9F22A8AF355,R7.5,,,,,2024-04-15 18:59:18+00:00,9271.46925128,553.998291970924
997,9B6FCBC7-F5B3-4460-84A2-4ADB59A44ED8,R7.5,,,,,2024-05-21 21:37:08+00:00,31017.58860689,706.739738169919
998,0E2F5FC5-F8B1-436B-A842-D281F1E19935,B2,,,,,2024-04-15 18:59:18+00:00,7506.203455295,343.540272938979
999,6EDF60BC-DA9B-45C8-A9F6-71CEBB8D4EAB,A18,,,,,2024-05-21 21:54:53+00:00,43885.944323305,1321.58231229106
1000,EAF5A081-9665-440D-AECD-A5BD3078A11C,R7.5,,,,,2024-04-23 23:46:57+00:00,504690.069552165,4667.21814257023
1001,BF424757-F1B5-4AF1-956C-D9CD8B7303DC,O2,,,,,2024-04-15 18:59:18+00:00,20834.19588936,743.418175671473
1002,04301C6F-9457-4B94-B0E1-07EC88495CC2,R7.5,,,,,2024-04-15 18:59:18+00:00,38360.55012073,1552.22042277982
1003,26323005-D728-4F1A-BFE2-4FFCD2B762D1,A12,,,,,2024-04-15 18:59:18+00:00,85244.84208606,1906.22103127079
1004,819A7CD8-4C31-4B67-95AD-E88986842676,A18,,,,,2024-04-15 18:59:18+00:00,100675.27006964,1832.48369608928
1005,7D179007-3B88-4096-B6A6-21B90250B70B,B2,,,,,2024-04-15 18:59:18+00:00,166245.97408671,2595.12188902333
1006,3D356E80-640A-408C-AAB4-447B132E91B1,A12,,,,,2024-05-21 22:10:19+00:00,115926.87940839,1917.20316903085
1007,B2B0C7A6-6F13-404C-861B-CE938F398607,R5D,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,228247.917611045,2191.45471912233
1008,CFE84A75-7F3A-4499-BA71-61333F1B3F7F,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5333.36888612,304.961239434906
1009,0813CAE7-B356-4842-A4C0-9325A4199E9E,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5234.23268708,302.747291740163
1010,18E2A523-EEBA-430D-B354-C75CF3CB5408,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,51866.0393615,1079.79115809344
1011,4E7D6014-710E-4125-92CE-36CC41DFD6BF,R5R,,,North End Overlay District,,2024-04-15 18:59:18+00:00,6210.389600695,330.017147304339
1012,7B86D181-B507-41ED-96EC-EB6114F414AC,R5R,,,North End Overlay District,,2024-04-15 18:59:18+00:00,6146.49843045,329.291075468125
1013,2DB6ACBD-F181-46A9-814A-133BFF776CC1,R5R,,,North End Overlay District,,2024-04-15 18:59:18+00:00,6139.658251075,329.104406623068
1014,71E74FEE-611F-45E5-9242-416FBE7D87CA,AG2,,,,,2024-04-15 18:59:18+00:00,150842.291062915,2198.05905867483
1015,59134E02-5F7D-4A55-A959-7366B3734B0D,AG2,,,,,2024-04-15 18:59:18+00:00,18742.453347105,840.098462331624
1016,102CDC2D-9C09-45ED-B956-B1FF53EC86B4,AG2,,,,,2024-04-15 18:59:18+00:00,221887.582508525,2435.26270419853
1017,28360288-C0A5-4843-BBA2-128E619A2584,AG1,,,,,2024-04-15 18:59:18+00:00,174113.719811105,1874.97449983936
1018,0756C47E-13DC-4673-82A3-74813F690A24,P1,,,,,2024-04-15 18:59:18+00:00,2152274.29718632,10759.6803660189
1019,35C88581-6F07-4573-80BC-3563B391C7CE,P1,,,,,2024-04-15 18:59:18+00:00,193196.36235861,2961.47235480089
1020,08DE0129-2C66-44EA-B0A8-1012BB0C5E8F,AG1,,,,,2024-04-15 18:59:18+00:00,905379.615172075,5377.54358700658
1021,34F65DCC-30C4-495F-945B-C7A00AD06A8F,AG1,,,,,2024-04-15 18:59:18+00:00,3256564.07263293,12292.0581078041
1022,2DB6CB6F-5CC7-45B6-9923-4BB8AFEB08FA,AG2,,,,,2024-04-15 18:59:18+00:00,421985.020641125,4269.16538376384
1023,C915DF79-3781-4D36-8DDD-3DB9856E1598,AG1,,,,,2024-04-15 18:59:18+00:00,2011.006252815,210.028605859129
1024,87A36817-EC15-4A98-AD80-AC9115C68731,AG2,,,,,2024-04-15 18:59:18+00:00,12749.831412285,531.345980689794
1025,DCFEE704-B6A5-4386-A763-38D0244AE5C2,AG2,,,,,2024-04-15 18:59:18+00:00,673421.287943535,6753.7426159473
1026,4FA2D85F-C5D3-468F-9E6C-FF18969CEF16,AG1,,,,,2024-04-15 18:59:18+00:00,67613.74823675,1244.20311024129
1027,B927FA8F-ECA0-451E-B4EE-9A1311B0F6BE,AG1,,,,,2024-04-15 18:59:18+00:00,835422.595264565,5323.47453356031
1028,682DBF3C-4C7F-4FF4-892B-FBED2E446DA4,AG1,,,,,2024-04-15 18:59:18+00:00,6186.643439665,539.712579308947
1029,1994C65C-8DEA-4D8B-BEE2-C18B405813ED,AG1,,,,,2024-04-15 18:59:18+00:00,2010454.58596276,8886.69942478199
1030,F1298B63-3813-43F6-979D-FBC47BCA1D40,AG2,,,,,2024-04-15 18:59:18+00:00,594593.86693968,6356.37482743706
1031,015DFF3A-6549-4C6A-B42F-53CAF6A24C3F,AG2,,,,,2024-04-15 18:59:18+00:00,3968.20789783,339.464977940245
1032,6013C860-5180-4FB2-A6B8-86CAEE11D9F7,AG2,,,,,2024-04-15 18:59:18+00:00,248464.146855435,2827.87645928635
1033,25CC4C73-9466-4079-8CA3-753BCFF09DC1,AG1,,,,,2024-04-15 18:59:18+00:00,1210506.35949743,6243.92486227265
1034,E2C7C192-EB41-4BB3-9745-1254FAF45777,AG1,,,,,2024-04-15 18:59:18+00:00,143641.8894353,1975.58781626237
1035,73852E88-1F17-48B1-B84F-4FF509E80D48,AG2,,,,,2024-04-15 18:59:18+00:00,46544.465289285,916.407261324904
1036,F0A2A9F0-30B0-4125-A3A8-FA8D36597A08,AG2,,,,,2024-04-15 18:59:18+00:00,341079.143894555,3545.09784325686
1037,B48E94C7-714F-46E6-A07C-070214CF3BC2,AG1,,,,,2024-04-15 18:59:18+00:00,5975261.66849902,13457.1349728193
1038,28F6AE14-B364-4909-8969-6E5E14EE58FC,AG2,,,,,2024-04-15 18:59:18+00:00,8130.729359355,434.909084746627
1039,F099326C-A1CE-4FF0-9FB4-128C86C44813,AG2,,,,,2024-04-15 18:59:18+00:00,25634.028708615,1131.28755841039
1040,2ABC2BBE-8F0E-4F24-8A05-DC3ED22190FF,AG2,,,,,2024-04-15 18:59:18+00:00,275649.64482174,3342.05453520787
1041,ECD1971C-A43B-4B85-856D-343294C44AF9,AG2,,,,,2024-04-15 18:59:18+00:00,17559.720588575,562.132554936729
1042,08C4D94D-C2EF-4818-9F19-882E4B30BB71,AG1,,,,,2024-04-15 18:59:18+00:00,506858.457417135,4291.69987487895
1043,5202C55B-A168-484F-81F8-91D69C204C96,AG1,,,,,2024-04-15 18:59:18+00:00,1559061.8988015,8243.13268663329
1044,9205BED5-0346-4CE0-8F08-F0E6E5FAA418,AG2,,,,,2024-04-15 18:59:18+00:00,450045.31503095,4536.90071844639
1045,95B16437-8C6C-44F9-8CEF-080BC5AEA298,AG2,,,,,2024-04-15 18:59:18+00:00,206221.164683385,2296.59587086366
1046,6813B824-035A-48A3-96EF-0A00DAD483C0,AG2,,,,,2024-04-15 18:59:18+00:00,758444.80996524,7815.77913737372
1047,FA7FB8BF-DAA5-4FD1-8FC3-83436462546D,AG1,,,,,2024-04-15 18:59:18+00:00,699933.49622988,3839.48176709543
1048,602FDA3F-53FE-493C-8193-93CADE00EE2D,AG1,,,,,2024-04-15 18:59:18+00:00,3180453.2345782,17494.5576318303
1049,0D51689A-E474-43AE-960E-32E4848C0154,AG1,,,,,2024-04-15 18:59:18+00:00,42844.80983631,1125.49287366089
1050,1BC3B364-E708-4AE6-B2CF-7D931D43BD29,AG1,,,,,2024-04-15 18:59:18+00:00,56395.5855107,1097.70986205948
1051,E5904B6A-00FE-4E48-A38B-AA7476C8E7AD,AG2,,,,,2024-04-15 18:59:18+00:00,173152.82376638,2176.22435108451
1052,510851C7-7A8E-4646-8234-15751C06CEF3,B2,,,,,2024-04-15 18:59:18+00:00,145369.78166372,1549.46370443112
1053,E82DD4AC-22E7-4415-A5D5-21FF223B1C4C,B2,,,,,2024-04-15 18:59:18+00:00,26587.25647331,649.568739628098
1054,F0473949-9BEF-41B4-B847-6EF5D2BD981B,B2,,,,,2024-04-15 18:59:18+00:00,21510.821262845,608.367508697743
1055,06671C09-E5C6-4C35-8208-C654C469AAFA,B2,,,,,2024-04-15 18:59:18+00:00,2157.851070605,184.582379237966
1056,1FD3CF8B-9E05-4BAA-97FA-4E110E282D4D,B2,,,,,2024-04-15 18:59:18+00:00,19211.19354982,532.04759832612
1057,A00F7707-0035-4558-8A97-59B09DAB7F24,B2,,,,,2024-04-15 18:59:18+00:00,193338.992486085,1844.87869690101
1058,22E8A5B1-AE97-4138-83B8-318CFEB47E26,B2,,,,,2024-04-15 18:59:18+00:00,25805.346609745,787.959643864384
1059,124A28C3-785B-49F8-8FB8-E9E85B415596,R10,,,,,2024-04-15 18:59:18+00:00,34583.686662945,1536.40806454014
1060,226A0EE1-0F32-4248-9BA8-E6278CF9043D,B2,,,,,2024-04-15 18:59:18+00:00,130375.679577485,2450.4114389316
1061,A26DF9E7-972A-447A-A63C-2CE5818245C9,AG2,,,,,2024-04-15 18:59:18+00:00,484.91402744,326.550171223363
1062,12F5CA4F-ACA7-4CB4-9750-86B8D0A6B877,B2,,,,,2024-04-15 18:59:18+00:00,62043.49222205,980.907294415486
1063,9BD363E1-AEB7-46B1-B384-2210D7BE6497,B2,,,,,2024-04-15 18:59:18+00:00,20189.40320404,781.586367442265
1064,2CC64C9E-9CF1-4E68-8447-36B038CC24A9,B2,,,,,2024-07-25 20:57:48+00:00,9251.692923145,404.467307887598
1065,1104A92B-3430-450F-AE3F-F76EDF23AC31,B2,,,,,2024-04-15 18:59:18+00:00,76107.757514665,1138.43579565158
1066,078962B3-3C4D-415C-911C-71424A2C35CA,B2,,,,,2024-04-15 18:59:18+00:00,10487.37245865,423.127278736151
1067,493B694F-A696-4801-B99E-69997F55C7AD,B2,,,,,2024-04-15 18:59:18+00:00,2162.644190905,183.714212857737
1068,7924EA52-3C33-40B9-BDBE-9469626CA493,B2,,,,,2024-04-15 18:59:18+00:00,7984.81765869,354.822836169483
1069,E7A66ECB-8FE4-4019-B017-59B559FD74BC,B2,,,,,2024-04-15 18:59:18+00:00,2692.43958202,204.939639759429
1070,36843A8D-169D-4966-AFC6-38F8919DACFE,B2,,,,,2024-05-22 21:07:53+00:00,150047.966367945,1662.05238652071
1071,CD939E96-B8ED-4A73-93BD-F36850553C54,B2,,,,,2024-04-15 18:59:18+00:00,17706.283984255,578.065222217736
1072,DCB75CEE-61B9-4789-900A-03B73F0D08AF,AG2,,,,,2024-04-15 18:59:18+00:00,230313.3278198,2481.78214221032
1073,9A7CB527-95A9-4556-9E2A-7BA19DD8E603,AG1,,,,,2024-04-15 18:59:18+00:00,1377866.24573505,5572.65847937508
1074,A65F80DC-D14C-4DF3-9A33-8E12A12935CD,AG2,,,,,2024-04-15 18:59:18+00:00,443065.255441075,4386.27782986987
1075,9831FBB6-6E81-40E6-A9DE-6B07A205E102,AG1,,,,,2024-04-15 18:59:18+00:00,106366.09577577,1353.37198617016
1076,2F5928CE-DD8E-439F-88A4-587525BFB94C,AG2,,,,,2024-04-15 18:59:18+00:00,323038.87884186,3281.20912180599
1077,E28E575D-6785-4A3A-BE0E-2DD072FD5F69,AG2,,,,,2024-04-15 18:59:18+00:00,6257.277428535,320.730606962293
1078,14F818DB-486E-424F-B281-0B738755CF88,AG1,,,,,2024-04-15 18:59:18+00:00,362170.03869161,3436.17872272965
1079,E26E1B1C-EE30-4FA4-A9C8-E25A2CEE7F5C,AG2,,,,,2024-04-15 18:59:18+00:00,562524.80267952,6017.37604695126
1080,32C76418-861D-4972-8C31-3D511CADA450,AG2,,,,,2024-04-15 18:59:18+00:00,99952.15945188,2153.04834582667
1081,C9DBF70E-BDAC-44DB-9993-F75CDDD027E9,AG1,,,,,2024-04-15 18:59:18+00:00,773174.397036955,4225.66587129331
1082,56597507-1CC9-4CF5-A18F-F60013663974,AG1,,,,,2024-04-15 18:59:18+00:00,293378.522456455,2521.38980918951
1083,957ED94F-CDC7-4938-A956-E41D0FCDFA37,AG2,,,,,2024-04-15 18:59:18+00:00,185542.178445385,2323.06721003644
1084,81800E5A-1692-4540-9FB4-52E612BC6F61,AG2,,,,,2024-04-15 18:59:18+00:00,70664.47074181,1074.18525820768
1085,73CCEB11-D530-4B75-9ECB-EBC1F794316C,AG1,,,,,2024-04-15 18:59:18+00:00,88497.48040956,1819.3147818234
1086,E99AD0FC-2D94-43C1-838B-64A80A520FD8,AG2,,,,,2024-04-15 18:59:18+00:00,136430.73202606,1730.83936841989
1087,4663B541-C2B0-4583-AF3A-E30508764A0A,AG2,,,,,2024-04-15 18:59:18+00:00,100676.835738055,1784.00424545831
1088,44E2E183-0DEF-4480-92BD-F4AF1783405B,AG2,,,,,2024-04-15 18:59:18+00:00,93027.5682098,1625.41970399102
1089,01103164-6230-439E-9441-8DFD0AB512A5,AG1,,,,,2024-04-15 18:59:18+00:00,168739.537291315,1844.32197518722
1090,18959A1C-B702-4D62-837A-29BF318F0808,AG1,,,,,2024-04-15 18:59:18+00:00,15612.93954071,635.522700961281
1091,CB225A6E-E266-4D2C-B390-2955AD36F3A9,AG2,,,,,2024-04-15 18:59:18+00:00,560004.30572411,5361.12244838583
1092,DEBC13BA-DAD2-4770-A950-DC31E2273734,PDH1,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,17680.85415328,627.589662638013
1093,CEB4748A-3013-4D31-99B8-82A63F2B28C2,PDH1,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,2469.525060105,197.269869732682
1094,026342E8-0EE9-4B2E-B097-2F23914BAB5F,R10,,,,,2024-08-01 17:06:40+00:00,3831.525986575,279.046253753528
1095,DB27111D-F6FA-4928-A040-C2B469779996,R10,,,,Planned Unit Development District-2,2024-08-01 17:03:18+00:00,47364.422355805,2024.69513763492
1096,2029FC64-FEEF-4EF6-8D06-A03CA39200D2,R10,,,,,2024-04-15 18:59:18+00:00,30314.79908025,948.744115084944
1097,29912DB6-EFA8-48F0-A600-A2B1AEE5B67C,R10,,,,,2024-04-15 18:59:18+00:00,27035.801982965,1166.53371278818
1098,94594B55-6825-4882-853E-90309C4F7E26,R10,,,,,2024-04-15 18:59:18+00:00,19086.94286733,647.356901617262
1099,8BB93261-CBD2-48B7-ADDB-28493AD4486F,R10,,,,,2024-04-15 18:59:18+00:00,28564.49446202,874.42927556657
1100,3ADCB95C-CFDE-45D2-A91A-AB9A421407E1,R10,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,16933.07544311,779.800319416628
1101,EF7E5DFB-9534-4E3D-839F-FBDED671BEE9,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,3851.025751155,233.090886943719
1102,68AB1BF0-08AF-44F2-8C94-9BC2DB8AB480,R20,,,,,2024-04-15 18:59:18+00:00,150193.76129301,2035.56689028619
1103,19D2DB64-1BD7-4EF1-8523-0235F5574E21,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,30830.806451505,894.799714218135
1104,5C222F2E-F49A-4DC1-A431-804A2D9D9B05,R10,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,18749.954839895,834.352306935202
1105,26DBAA68-A48E-4AB0-A141-2AB279FBE16B,R10,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,12576.006063405,794.719871598651
1106,59269E39-AC88-4C91-B905-151AA73DEC81,A12,,,,,2024-04-15 18:59:18+00:00,65501.201012745,1603.79253899269
1107,D87F96C7-60F4-40E6-B3E0-97E2DCF33C42,R10,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,22172.40183066,850.954961652327
1108,434DDC33-D15D-4DCB-A591-782F869D3FD5,R10,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,8081.70312247,530.644982649415
1109,D0E8E922-A2D5-4F70-8C5A-0F33431A7CC9,R5D,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,31236.61378837,1300.99676203917
1110,BA284437-3BC2-48E3-9564-1D886972B36A,R10,,,,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,21162.781118725,779.666807502065
1111,9B22EEFD-286D-4A4C-B3D8-381B7525507C,R7.5,,,,,2024-04-15 18:59:18+00:00,28586.230457765,872.528962950938
1112,D618C9CC-3100-4F23-A96E-EACEAC4D2D1A,P1,,,,,2024-04-15 18:59:18+00:00,13737.709364975,611.389353804406
1113,7CE866F2-9417-4F3C-A9F4-4FA1E0A7BAF5,R7.5,,,,,2024-04-15 18:59:18+00:00,33582.06932409,1478.39125922316
1114,86B25D3F-D64A-4BE3-A30F-F3802B882EB8,R7.5,,,,,2024-04-15 18:59:18+00:00,67084.88733101,2099.13940039248
1115,D93CA28C-E913-47C8-A1F9-76FCD47F2507,R7.5,,,,,2024-04-15 18:59:18+00:00,28651.4495568,1284.06955470923
1116,A5500458-E5BE-42AC-987A-C30331AA1A51,R7.5,,,,,2024-04-15 18:59:18+00:00,35075.64176823,993.565916914154
1117,4BFBF20F-E6B2-449B-A15D-58C218019850,R7.5,,,,,2024-04-15 18:59:18+00:00,74602.707494275,1940.89147965957
1118,52FB0ED0-ADFA-480A-A38D-DA80D0DE1768,R7.5,,,,,2024-04-15 18:59:18+00:00,196690.091567035,2237.44929770041
1119,A38587AC-DED2-488B-9CD6-45CB370FFA4C,R7.5,,,,,2024-04-15 18:59:18+00:00,12512.98526922,748.257153401819
1120,822720BD-B802-4E3F-BBDD-DE79AFF779DF,R7.5,,,,,2024-04-15 18:59:18+00:00,14592.38231743,852.775302508596
1121,735D32C8-8753-41C8-9746-D9DACB52B47F,R2.5,,,,,2024-04-15 18:59:18+00:00,1763.426733375,175.288070108502
1122,F3204E81-1C25-46FE-9F4C-FD2730B3F411,R2.5,,,,,2024-04-15 18:59:18+00:00,26649.9403833,1197.85725713287
1123,AF6B43BB-4C67-4032-B0EF-FE6EC5DE5948,R2.5,,,,,2024-04-15 18:59:18+00:00,1244.61720314,138.036682557187
1124,D5F6D399-4F4D-42AF-B133-410667BEB3F3,R2.5,,,,,2024-04-15 18:59:18+00:00,10280.88551656,444.493929617889
1125,20635E8A-B320-4097-92E0-D2B709AE4F1F,R2.5,,,,,2024-04-15 18:59:18+00:00,50570.403821905,2136.55551057648
1126,ACC27FC8-7423-4BDA-9908-580E349B648B,R2.5,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,11496.65542872,539.184095326597
1127,8C54A3CF-5483-42F0-A208-C042C053B946,R2.5,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,45216.0756229,1630.95334910827
1128,8EF30294-9A83-49BD-9735-29965717839E,R30,,,,,2024-04-15 18:59:18+00:00,109723.622777505,1385.35603949125
1129,F60DDE75-6808-4F3B-963C-E40604864F4F,R30,,,,,2024-04-15 18:59:18+00:00,120450.65110269,1403.65709868042
1130,B986BE9E-1F52-40B8-868F-D07BCEA53181,R30,,,,,2024-04-15 18:59:18+00:00,293187.41125874,3264.9631156174
1131,5AC26BFB-97C0-434E-8299-EE98A1334099,R30,,,,,2024-04-15 18:59:18+00:00,9958.0172833,410.030189305078
1132,F0832085-9169-4104-B61D-16CBE47FCC1B,R30,,,,,2024-04-15 18:59:18+00:00,324.154684445,78.6780163578006
1133,01A9217E-FEA6-444E-B09F-A12BE468E846,R30,,,,,2024-04-15 18:59:18+00:00,55295.521913735,1541.40250991741
1134,2136CA1A-9C3A-4433-BAF9-C8F107F71B4A,R30,,,,,2024-04-15 18:59:18+00:00,59260.40008894,1010.79760399575
1135,A53F7C8D-E33F-4710-A1B2-A8DCDE0AC9C4,R30,,,,,2024-04-15 18:59:18+00:00,146807.518021885,2670.14269676725
1136,07C2D401-21CA-4BDD-A4BD-0428B0D7B5E0,R30,,,,,2024-04-15 18:59:18+00:00,18894.88090547,740.646299604996
1137,6B0EE835-DFB2-44DC-AEB5-8C144C5FFC70,P1,,,,,2024-04-15 18:59:18+00:00,567406.466802125,5073.52075948744
1138,6371A094-5EB6-46A0-840F-8C07B8F57A32,R30,,,,,2024-04-15 18:59:18+00:00,409764.007109275,9208.63855255544
1139,9BB97517-8477-4A65-8328-04891F0699CA,R30,,,,,2024-04-15 18:59:18+00:00,101801.905939785,2824.71139984389
1140,B06C5F74-3901-41A5-A111-810297CBB143,R30,,,,,2024-04-15 18:59:18+00:00,13122.450559375,468.410422419044
1141,80DC7E97-DE39-4A40-BC1C-63ACC71D3AA3,R30,,,,,2024-04-15 18:59:18+00:00,56847.18820087,1348.08244218003
1142,8749272F-8A19-4C04-ADF2-F0E9DBA85C9C,R30,,,,,2024-04-15 18:59:18+00:00,13585.320876155,648.202409300512
1143,C7ECB03A-B417-409F-A458-9F16B0ACCFDA,R30,,,,,2024-04-15 18:59:18+00:00,49756.67588612,1104.9814406052
1144,B0D3EDE6-46AD-4753-8A4E-68E7A9B215BA,R30,,,,,2024-04-15 18:59:18+00:00,174030.491794365,2400.47350341839
1145,EFC8087A-C263-4A2F-85B5-0C0D43756098,R30,,,,,2024-04-15 18:59:18+00:00,107990.60960062,1797.46950666456
1146,70D0D774-35F2-401F-A04C-34EC1BE3074E,R30,,,,,2024-04-15 18:59:18+00:00,103083.16133921,1756.64610513313
1147,0B66475F-622A-48C5-95E9-F3F1F5A42066,R30,,,,,2024-04-15 18:59:18+00:00,15714.56423635,615.805798659138
1148,EB7C6250-C139-49B5-82E6-BF604065695D,R40,,,,,2024-04-15 18:59:18+00:00,60689.54730807,1634.12309872438
1149,7CD7F797-9319-459A-8083-7157E58F59CC,R40,,,,,2024-04-15 18:59:18+00:00,21577.426029565,764.578167461706
1150,96EEA2FF-F859-4AFB-BDC7-A7D6C654004E,R40,,,,,2024-04-15 18:59:18+00:00,1667.937755315,212.706076991609
1151,149E82A8-808E-40C5-BF07-3A278858E2F4,R40,,,,,2024-04-15 18:59:18+00:00,207567.677247365,2001.9639437788
1152,D3C09912-9229-47B6-A3F6-A221B2753892,R40,,,,,2024-04-15 18:59:18+00:00,159870.724437965,2014.07224087026
1153,E2B4306B-BD31-4C30-887F-383F44A42122,R40,,,,,2024-04-15 18:59:18+00:00,176675.026933465,6192.46763928045
1154,E62D44BC-683F-42C8-A94E-AC8C4C9AC918,R15,,,,Open Space,2024-08-01 18:32:01+00:00,134357.147080325,3817.23655590254
1155,BFABB9EB-E573-4FDC-B24A-7F2BC1FFB252,B2,,,,,2024-04-15 18:59:18+00:00,13383.767522275,471.083961159264
1156,94BC262B-4F3B-4449-9E02-0B1A289887F5,R15,,,,,2024-04-15 18:59:18+00:00,4732.651007575,305.860043259893
1157,F714EE42-5EBC-45F2-B5A3-154A678A9B1F,R15,,,,Open Space,2024-04-15 18:59:18+00:00,215737.43358709,3930.87109141244
1158,7ACC63A9-FC08-4AA0-9952-A77924C13EA9,AG1,,,,,2024-04-15 18:59:18+00:00,955393.0976885,6072.9476042224
1159,5EAA06D9-55DE-4605-B6AC-C44D5B2C5B0B,R15,,,,,2024-08-01 18:48:20+00:00,3474.81855658,305.063876597583
1160,29B1358F-9B08-4B69-B0F9-EE4B8523620F,AG2,,,,,2024-08-01 18:48:35+00:00,482493.75085646,4712.44070065425
1161,3D8357E3-3715-4CFF-8964-0DB0C80E2676,AG1,,,,,2024-04-15 18:59:18+00:00,1321577.89241993,4772.84919040788
1162,8AEB2F1B-23BB-4367-8030-A6A47159FA2B,AG2,,,,,2024-07-25 22:23:50+00:00,874477.829797015,8137.14059706044
1163,F185C66B-DB5D-4B23-AC89-724FDF96C576,AG1,,,,,2024-04-15 18:59:18+00:00,766073.108601965,5281.54955152005
1164,C29A656D-E95B-437E-8DEB-CE3083B74E54,R40,,,,,2024-04-15 18:59:18+00:00,1973025.03939943,22040.7069289626
1165,C3AF6729-C03D-429B-85E3-A1A19BC16116,P1,,,,,2024-04-15 18:59:18+00:00,15535.655029155,493.180023023297
1166,275EDA24-3B91-4EDE-9DF3-C2BF57FE9A98,R40,,,,Historic and Cultural District,2024-04-15 18:59:18+00:00,52780.85898073,1339.09296263759
1167,42A38015-D5AC-4950-9B8C-857F24E1C154,AG2,,,,,2024-08-01 21:50:57+00:00,1245661.63466,11761.7271816024
1168,3556CF1E-6162-4791-9722-6FBA72FA3EC8,B2,,,,,2024-04-15 18:59:18+00:00,3804.21538036,251.324098615229
1169,9F85C6DE-1A33-4A97-BFC0-F3BA50DEF287,PDH1,,,,,2024-04-15 18:59:18+00:00,252748.09864131,2232.24910567652
